ダウンロードした時刻：2021/02/16 16:51:12

,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原
2010/8/15,30.5,8,1,35.8,8,1,27.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/16,29.9,8,1,33.8,8,1,25.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/17,29.8,8,1,35.4,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/18,29.7,8,1,34.5,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/19,29.2,8,1,33.1,8,1,27.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/20,27.7,8,1,31.7,8,1,26.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/21,27.7,8,1,32.1,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/22,28.4,8,1,32.7,8,1,24.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/23,28.8,8,1,33.2,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/24,29.5,8,1,34.1,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/25,29.5,8,1,35.7,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/26,29.6,8,1,35.5,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/27,28.8,8,1,32.8,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/28,28.6,8,1,32.9,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/29,28.2,8,1,33.7,8,1,23.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/30,29.0,8,1,34.4,8,1,24.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/8/31,28.8,8,1,34.1,8,1,24.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/1,28.0,8,1,33.1,8,1,24.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/2,27.8,8,1,32.6,8,1,24.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/3,28.9,8,1,35.1,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/4,29.5,8,1,35.9,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/5,28.7,8,1,32.7,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/6,29.1,8,1,34.2,8,1,24.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/7,30.3,8,1,35.9,8,1,25.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/8,25.4,8,1,30.7,8,1,22.8,8,1,238.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/9,25.2,8,1,28.9,8,1,23.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/10,24.4,8,1,28.0,8,1,22.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/11,26.8,8,1,31.7,8,1,21.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/12,28.1,8,1,33.4,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/13,28.8,8,1,34.0,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/14,25.8,8,1,29.6,8,1,21.4,8,1,59.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/15,22.7,8,1,25.8,8,1,19.9,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/16,20.8,8,1,24.3,8,1,19.2,8,1,43.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/17,22.8,8,1,28.1,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/18,24.4,8,1,29.7,8,1,19.5,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/19,24.7,8,1,28.8,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/20,24.9,8,1,29.5,8,1,21.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/21,25.5,8,1,30.8,8,1,20.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/22,28.0,8,1,35.8,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/23,20.3,8,1,25.4,8,1,16.2,8,1,71.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/24,18.4,8,1,20.3,8,1,16.2,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/25,20.2,8,1,25.1,8,1,17.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/26,19.1,8,1,24.2,8,1,15.6,8,1,23.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/27,17.8,8,1,20.0,8,1,16.3,8,1,52.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/28,19.4,8,1,23.0,8,1,16.6,8,1,89.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/29,21.2,8,1,25.5,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/9/30,19.4,8,1,20.8,8,1,18.2,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/1,20.3,8,1,24.4,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/2,20.6,8,1,25.6,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/3,20.1,8,1,25.7,8,1,14.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/4,20.9,8,1,23.8,8,1,18.4,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/5,21.3,8,1,25.9,8,1,16.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/6,20.5,8,1,26.5,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/7,20.6,8,1,25.8,8,1,14.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/8,21.0,5,1,24.9,5,1,17.6,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/9,18.3,8,1,19.2,8,1,16.9,8,1,60.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/10,20.2,8,1,24.4,8,1,18.1,8,1,51.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/11,22.1,8,1,28.0,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/12,21.5,8,1,26.1,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/13,22.1,8,1,26.8,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/14,21.1,8,1,24.2,8,1,18.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/15,20.2,8,1,24.2,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/16,19.7,8,1,24.5,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/17,19.5,8,1,24.8,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/18,18.4,8,1,22.9,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/19,18.2,8,1,20.7,8,1,16.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/20,18.1,8,1,20.1,8,1,16.6,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/21,17.7,8,1,19.9,8,1,15.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/22,17.8,8,1,19.6,8,1,15.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/23,16.1,8,1,20.1,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/24,15.4,8,1,18.8,8,1,12.1,8,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/25,18.2,8,1,22.3,8,1,14.9,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/26,17.3,8,1,20.3,8,1,12.6,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/27,12.5,8,1,16.5,8,1,9.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/28,11.9,8,1,12.9,8,1,10.0,8,1,59.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/29,14.1,8,1,16.1,8,1,11.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/30,13.8,8,1,17.1,8,1,11.0,8,1,60.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/10/31,16.8,8,1,19.8,8,1,13.3,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/1,17.8,8,1,22.6,8,1,12.9,8,1,38.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/2,15.3,8,1,21.6,8,1,10.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/3,12.7,8,1,18.7,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/4,11.4,8,1,17.3,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/5,12.3,8,1,19.4,8,1,6.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/6,12.8,8,1,20.5,8,1,6.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/7,13.2,8,1,19.1,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/8,14.5,8,1,20.1,8,1,9.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/9,15.4,8,1,20.9,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/10,12.0,8,1,19.6,8,1,5.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/11,11.4,8,1,18.2,8,1,4.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/12,13.7,8,1,20.7,8,1,7.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/13,14.0,8,1,19.6,5,1,8.6,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/14,14.4,8,1,18.7,8,1,9.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/15,11.8,8,1,19.1,8,1,7.7,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/16,9.5,8,1,13.6,8,1,7.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/17,10.3,8,1,13.1,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/18,9.4,8,1,15.3,8,1,4.5,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/19,10.1,8,1,16.6,8,1,3.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/20,11.7,8,1,18.2,5,1,6.3,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/21,13.4,8,1,19.1,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/22,13.5,8,1,16.0,8,1,10.3,8,1,13.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/23,14.7,8,1,18.9,8,1,11.6,8,1,22.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/24,11.1,8,1,14.7,5,1,6.7,5,1,0.0,5,1,,0,1,,0,1,,0,1,,0,1
2010/11/25,11.1,8,1,15.4,8,1,6.5,8,1,9.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/26,12.8,8,1,16.6,8,1,10.0,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/27,11.8,8,1,16.1,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/28,11.7,8,1,19.7,8,1,6.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/29,9.8,8,1,16.8,8,1,4.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/11/30,9.0,8,1,15.5,8,1,3.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/1,11.3,8,1,17.5,8,1,7.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/2,12.4,8,1,17.9,8,1,6.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/3,16.0,8,1,23.0,8,1,10.9,8,1,94.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/4,10.6,8,1,16.5,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/5,9.6,8,1,16.1,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/6,10.7,8,1,17.2,8,1,6.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/7,12.8,8,1,17.3,8,1,8.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/8,9.1,8,1,13.7,8,1,5.8,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/9,8.2,8,1,14.5,8,1,3.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/10,8.2,8,1,13.9,8,1,2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/11,12.6,8,1,18.8,8,1,3.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/12,11.2,8,1,15.7,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/13,10.0,8,1,11.5,8,1,9.0,8,1,20.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/14,10.5,8,1,13.4,8,1,8.1,8,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/15,11.1,8,1,15.1,8,1,7.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/16,6.5,8,1,9.1,8,1,2.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/17,4.6,8,1,10.8,8,1,-0.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/18,6.5,8,1,15.2,8,1,0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/19,5.6,8,1,11.3,8,1,1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/20,8.9,8,1,18.4,8,1,2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/21,9.1,8,1,13.4,8,1,3.6,8,1,20.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/22,12.1,8,1,18.5,8,1,6.6,8,1,29.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/23,10.1,8,1,17.6,8,1,4.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/24,9.0,8,1,12.1,8,1,5.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/25,5.2,8,1,7.6,8,1,3.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/26,6.1,8,1,9.5,8,1,2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/27,5.8,8,1,10.9,8,1,0.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/28,5.9,8,1,12.9,8,1,-1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/29,7.3,8,1,13.0,8,1,1.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/30,4.7,8,1,9.4,8,1,0.9,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2010/12/31,4.6,8,1,9.9,8,1,-0.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/1,3.3,8,1,10.2,8,1,-2.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/2,4.7,8,1,10.8,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/3,4.7,8,1,10.4,8,1,0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/4,4.9,8,1,11.4,8,1,0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/5,5.9,8,1,12.0,8,1,-1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/6,6.6,8,1,12.0,8,1,-0.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/7,2.5,8,1,8.8,8,1,-2.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/8,3.3,8,1,10.9,8,1,-2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/9,7.1,8,1,14.0,8,1,-0.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/10,3.0,8,1,8.3,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/11,2.1,8,1,7.2,8,1,-2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/12,4.7,8,1,11.2,8,1,0.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/13,3.6,8,1,9.1,8,1,-0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/14,2.2,8,1,8.0,8,1,-2.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/15,4.4,8,1,10.7,8,1,-2.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/16,2.4,8,1,6.8,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/17,5.5,8,1,11.9,8,1,-2.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/18,3.9,8,1,10.5,8,1,-2.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/19,3.9,8,1,10.4,8,1,-1.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/20,4.6,8,1,10.9,8,1,-0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/21,3.6,8,1,8.7,8,1,-0.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/22,4.2,8,1,11.3,8,1,-1.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/23,4.5,8,1,10.6,8,1,-1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/24,4.9,8,1,10.1,8,1,0.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/25,4.1,8,1,10.1,8,1,-1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/26,4.7,8,1,12.0,8,1,-0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/27,4.2,8,1,10.0,8,1,-2.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/28,2.7,8,1,8.7,8,1,-2.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/29,2.9,8,1,7.6,8,1,-1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/30,3.4,8,1,8.1,8,1,-1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/1/31,1.4,8,1,8.3,8,1,-4.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/1,3.1,8,1,10.8,8,1,-3.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/2,4.3,8,1,10.5,8,1,-1.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/3,4.9,8,1,11.5,8,1,-1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/4,6.6,8,1,14.3,8,1,0.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/5,6.2,8,1,13.0,8,1,0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/6,7.6,8,1,13.1,8,1,1.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/7,8.1,8,1,14.3,8,1,2.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/8,6.2,8,1,10.9,8,1,3.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/9,4.9,8,1,9.1,8,1,2.4,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/10,5.6,8,1,9.6,8,1,1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/11,2.8,8,1,5.7,8,1,1.3,8,1,9.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/12,2.1,8,1,4.1,8,1,-0.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/13,3.4,8,1,10.6,8,1,-2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/14,3.5,8,1,9.3,8,1,0.7,8,1,22.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/15,5.2,8,1,11.7,8,1,1.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/16,5.3,8,1,11.5,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/17,9.8,8,1,14.7,8,1,5.0,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/18,11.3,8,1,17.0,8,1,6.7,8,1,54.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/19,6.4,8,1,9.2,8,1,3.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/20,7.7,8,1,10.6,8,1,4.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/21,7.4,8,1,11.0,8,1,2.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/22,6.0,8,1,13.2,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/23,7.2,8,1,13.7,8,1,0.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/24,9.8,8,1,13.5,8,1,7.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/25,15.2,8,1,21.3,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/26,7.1,8,1,11.7,8,1,1.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/27,12.8,8,1,18.1,8,1,4.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/2/28,6.8,8,1,13.0,8,1,4.3,8,1,55.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/1,5.6,8,1,6.3,8,1,3.3,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/2,4.9,8,1,6.6,8,1,1.1,8,1,14.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/3,2.8,8,1,8.7,8,1,-0.8,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/4,3.3,8,1,10.3,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/5,5.0,8,1,12.4,8,1,-2.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/6,9.5,8,1,19.1,8,1,0.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/7,5.3,8,1,8.8,8,1,2.5,8,1,28.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/8,5.2,8,1,10.0,8,1,2.3,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/9,6.3,8,1,13.8,8,1,0.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/10,5.3,8,1,10.9,8,1,-0.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/11,5.6,8,1,12.8,8,1,-1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/12,6.4,8,1,13.2,8,1,-1.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/13,9.4,8,1,17.0,8,1,1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/14,13.6,8,1,20.5,8,1,4.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/15,11.3,8,1,14.5,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/16,9.5,8,1,14.8,8,1,2.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/17,4.7,8,1,10.6,8,1,-1.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/18,5.1,8,1,10.9,8,1,-2.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/19,11.9,8,1,19.1,8,1,4.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/20,12.7,8,1,18.3,8,1,4.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/21,12.0,8,1,17.6,8,1,7.6,8,1,38.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/22,7.0,8,1,8.0,8,1,5.7,8,1,14.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/23,6.4,8,1,9.5,8,1,2.6,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/24,4.4,8,1,9.7,8,1,1.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/25,5.9,8,1,13.7,8,1,-0.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/26,7.3,8,1,14.3,8,1,1.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/27,6.0,8,1,12.0,8,1,1.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/28,7.2,8,1,13.2,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/29,9.0,8,1,16.5,8,1,1.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/30,10.3,8,1,17.2,8,1,3.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/3/31,8.2,8,1,13.5,8,1,4.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/1,9.0,8,1,16.1,8,1,0.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/2,14.8,8,1,23.1,8,1,5.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/3,8.7,8,1,10.6,8,1,7.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/4,9.3,8,1,15.5,8,1,3.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/5,7.6,8,1,15.3,8,1,-0.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
